,time,lat,lon,height,tas
123,2025-04-16 00:00:00,32.918007160613975,296.71875,2.0,292.47748
124,2025-05-16 12:00:00,32.918007160613975,296.71875,2.0,293.7102
125,2025-06-16 00:00:00,32.918007160613975,296.71875,2.0,295.7836
126,2025-07-16 12:00:00,32.918007160613975,296.71875,2.0,297.90997
127,2025-08-16 12:00:00,32.918007160613975,296.71875,2.0,298.897
128,2025-09-16 00:00:00,32.918007160613975,296.71875,2.0,298.9842
129,2025-10-16 12:00:00,32.918007160613975,296.71875,2.0,297.48447
130,2025-11-16 00:00:00,32.918007160613975,296.71875,2.0,295.3742
131,2025-12-16 12:00:00,32.918007160613975,296.71875,2.0,293.36914
132,2026-01-16 12:00:00,32.918007160613975,296.71875,2.0,292.8806
133,2026-02-15 00:00:00,32.918007160613975,296.71875,2.0,291.6882
134,2026-03-16 12:00:00,32.918007160613975,296.71875,2.0,291.2105
135,2026-04-16 00:00:00,32.918007160613975,296.71875,2.0,292.0401
136,2026-05-16 12:00:00,32.918007160613975,296.71875,2.0,293.50626
137,2026-06-16 00:00:00,32.918007160613975,296.71875,2.0,296.329
138,2026-07-16 12:00:00,32.918007160613975,296.71875,2.0,298.5651
139,2026-08-16 12:00:00,32.918007160613975,296.71875,2.0,299.74133
140,2026-09-16 00:00:00,32.918007160613975,296.71875,2.0,299.3419
141,2026-10-16 12:00:00,32.918007160613975,296.71875,2.0,297.79984
142,2026-11-16 00:00:00,32.918007160613975,296.71875,2.0,295.18295
143,2026-12-16 12:00:00,32.918007160613975,296.71875,2.0,293.55093
144,2027-01-16 12:00:00,32.918007160613975,296.71875,2.0,291.1078
145,2027-02-15 00:00:00,32.918007160613975,296.71875,2.0,291.3595
146,2027-03-16 12:00:00,32.918007160613975,296.71875,2.0,291.43552
147,2027-04-16 00:00:00,32.918007160613975,296.71875,2.0,291.61627
148,2027-05-16 12:00:00,32.918007160613975,296.71875,2.0,293.23804
149,2027-06-16 00:00:00,32.918007160613975,296.71875,2.0,295.76617
150,2027-07-16 12:00:00,32.918007160613975,296.71875,2.0,298.3274
151,2027-08-16 12:00:00,32.918007160613975,296.71875,2.0,299.25107
152,2027-09-16 00:00:00,32.918007160613975,296.71875,2.0,299.18738
153,2027-10-16 12:00:00,32.918007160613975,296.71875,2.0,297.75436
154,2027-11-16 00:00:00,32.918007160613975,296.71875,2.0,295.01913
155,2027-12-16 12:00:00,32.918007160613975,296.71875,2.0,292.98206
156,2028-01-16 12:00:00,32.918007160613975,296.71875,2.0,292.153
157,2028-02-15 12:00:00,32.918007160613975,296.71875,2.0,290.5438
158,2028-03-16 12:00:00,32.918007160613975,296.71875,2.0,291.04434
159,2028-04-16 00:00:00,32.918007160613975,296.71875,2.0,291.69305
160,2028-05-16 12:00:00,32.918007160613975,296.71875,2.0,293.1704
161,2028-06-16 00:00:00,32.918007160613975,296.71875,2.0,295.3393
162,2028-07-16 12:00:00,32.918007160613975,296.71875,2.0,297.54642
163,2028-08-16 12:00:00,32.918007160613975,296.71875,2.0,299.23557
164,2028-09-16 00:00:00,32.918007160613975,296.71875,2.0,299.28503
165,2028-10-16 12:00:00,32.918007160613975,296.71875,2.0,297.47565
166,2028-11-16 00:00:00,32.918007160613975,296.71875,2.0,294.3596
167,2028-12-16 12:00:00,32.918007160613975,296.71875,2.0,293.53964
168,2029-01-16 12:00:00,32.918007160613975,296.71875,2.0,292.332
169,2029-02-15 00:00:00,32.918007160613975,296.71875,2.0,292.13864
170,2029-03-16 12:00:00,32.918007160613975,296.71875,2.0,291.57587
171,2029-04-16 00:00:00,32.918007160613975,296.71875,2.0,292.4261
172,2029-05-16 12:00:00,32.918007160613975,296.71875,2.0,293.41006
173,2029-06-16 00:00:00,32.918007160613975,296.71875,2.0,295.7067
174,2029-07-16 12:00:00,32.918007160613975,296.71875,2.0,297.83936
175,2029-08-16 12:00:00,32.918007160613975,296.71875,2.0,299.4619
176,2029-09-16 00:00:00,32.918007160613975,296.71875,2.0,299.44812
177,2029-10-16 12:00:00,32.918007160613975,296.71875,2.0,296.2823
178,2029-11-16 00:00:00,32.918007160613975,296.71875,2.0,295.0764
179,2029-12-16 12:00:00,32.918007160613975,296.71875,2.0,293.73096
180,2030-01-16 12:00:00,32.918007160613975,296.71875,2.0,292.2929
181,2030-02-15 00:00:00,32.918007160613975,296.71875,2.0,291.79114
182,2030-03-16 12:00:00,32.918007160613975,296.71875,2.0,291.90173
183,2030-04-16 00:00:00,32.918007160613975,296.71875,2.0,292.1919
184,2030-05-16 12:00:00,32.918007160613975,296.71875,2.0,293.68378
185,2030-06-16 00:00:00,32.918007160613975,296.71875,2.0,295.7615
186,2030-07-16 12:00:00,32.918007160613975,296.71875,2.0,298.0279
187,2030-08-16 12:00:00,32.918007160613975,296.71875,2.0,299.6052
188,2030-09-16 00:00:00,32.918007160613975,296.71875,2.0,299.03714
189,2030-10-16 12:00:00,32.918007160613975,296.71875,2.0,297.1904
190,2030-11-16 00:00:00,32.918007160613975,296.71875,2.0,295.23264
191,2030-12-16 12:00:00,32.918007160613975,296.71875,2.0,293.0368
192,2031-01-16 12:00:00,32.918007160613975,296.71875,2.0,292.1188
193,2031-02-15 00:00:00,32.918007160613975,296.71875,2.0,292.63556
194,2031-03-16 12:00:00,32.918007160613975,296.71875,2.0,292.53107
195,2031-04-16 00:00:00,32.918007160613975,296.71875,2.0,292.8001
196,2031-05-16 12:00:00,32.918007160613975,296.71875,2.0,293.55582
197,2031-06-16 00:00:00,32.918007160613975,296.71875,2.0,296.27142
198,2031-07-16 12:00:00,32.918007160613975,296.71875,2.0,298.17752
199,2031-08-16 12:00:00,32.918007160613975,296.71875,2.0,299.19904
200,2031-09-16 00:00:00,32.918007160613975,296.71875,2.0,298.7677
201,2031-10-16 12:00:00,32.918007160613975,296.71875,2.0,296.93756
202,2031-11-16 00:00:00,32.918007160613975,296.71875,2.0,294.68198
203,2031-12-16 12:00:00,32.918007160613975,296.71875,2.0,293.4483
204,2032-01-16 12:00:00,32.918007160613975,296.71875,2.0,292.45245
205,2032-02-15 12:00:00,32.918007160613975,296.71875,2.0,290.94824
206,2032-03-16 12:00:00,32.918007160613975,296.71875,2.0,291.43588
207,2032-04-16 00:00:00,32.918007160613975,296.71875,2.0,292.17746
208,2032-05-16 12:00:00,32.918007160613975,296.71875,2.0,294.14908
209,2032-06-16 00:00:00,32.918007160613975,296.71875,2.0,295.97876
210,2032-07-16 12:00:00,32.918007160613975,296.71875,2.0,297.99432
211,2032-08-16 12:00:00,32.918007160613975,296.71875,2.0,298.96457
212,2032-09-16 00:00:00,32.918007160613975,296.71875,2.0,299.3665
213,2032-10-16 12:00:00,32.918007160613975,296.71875,2.0,298.5098
214,2032-11-16 00:00:00,32.918007160613975,296.71875,2.0,296.56216
215,2032-12-16 12:00:00,32.918007160613975,296.71875,2.0,294.62033
216,2033-01-16 12:00:00,32.918007160613975,296.71875,2.0,293.56232
217,2033-02-15 00:00:00,32.918007160613975,296.71875,2.0,292.59894
218,2033-03-16 12:00:00,32.918007160613975,296.71875,2.0,292.16592
219,2033-04-16 00:00:00,32.918007160613975,296.71875,2.0,292.4523
220,2033-05-16 12:00:00,32.918007160613975,296.71875,2.0,294.52768
221,2033-06-16 00:00:00,32.918007160613975,296.71875,2.0,296.27707
222,2033-07-16 12:00:00,32.918007160613975,296.71875,2.0,298.1229
223,2033-08-16 12:00:00,32.918007160613975,296.71875,2.0,299.66986
224,2033-09-16 00:00:00,32.918007160613975,296.71875,2.0,299.76373
225,2033-10-16 12:00:00,32.918007160613975,296.71875,2.0,298.26956
226,2033-11-16 00:00:00,32.918007160613975,296.71875,2.0,296.39713
227,2033-12-16 12:00:00,32.918007160613975,296.71875,2.0,294.31815
228,2034-01-16 12:00:00,32.918007160613975,296.71875,2.0,292.87552
229,2034-02-15 00:00:00,32.918007160613975,296.71875,2.0,291.79102
230,2034-03-16 12:00:00,32.918007160613975,296.71875,2.0,292.03757
231,2034-04-16 00:00:00,32.918007160613975,296.71875,2.0,291.9774
232,2034-05-16 12:00:00,32.918007160613975,296.71875,2.0,294.06247
233,2034-06-16 00:00:00,32.918007160613975,296.71875,2.0,296.36102
234,2034-07-16 12:00:00,32.918007160613975,296.71875,2.0,298.13562
235,2034-08-16 12:00:00,32.918007160613975,296.71875,2.0,299.0244
236,2034-09-16 00:00:00,32.918007160613975,296.71875,2.0,298.68323
237,2034-10-16 12:00:00,32.918007160613975,296.71875,2.0,297.17435
238,2034-11-16 00:00:00,32.918007160613975,296.71875,2.0,295.1729
239,2034-12-16 12:00:00,32.918007160613975,296.71875,2.0,293.04883
240,2035-01-16 12:00:00,32.918007160613975,296.71875,2.0,292.6987
241,2035-02-15 00:00:00,32.918007160613975,296.71875,2.0,291.77914
242,2035-03-16 12:00:00,32.918007160613975,296.71875,2.0,291.53802
243,2035-04-16 00:00:00,32.918007160613975,296.71875,2.0,292.19498
244,2035-05-16 12:00:00,32.918007160613975,296.71875,2.0,293.52753
245,2035-06-16 00:00:00,32.918007160613975,296.71875,2.0,296.2961
246,2035-07-16 12:00:00,32.918007160613975,296.71875,2.0,298.79425
247,2035-08-16 12:00:00,32.918007160613975,296.71875,2.0,299.78876
248,2035-09-16 00:00:00,32.918007160613975,296.71875,2.0,299.11722
249,2035-10-16 12:00:00,32.918007160613975,296.71875,2.0,297.11954
250,2035-11-16 00:00:00,32.918007160613975,296.71875,2.0,294.57657
251,2035-12-16 12:00:00,32.918007160613975,296.71875,2.0,292.32257
252,2036-01-16 12:00:00,32.918007160613975,296.71875,2.0,291.65366
253,2036-02-15 12:00:00,32.918007160613975,296.71875,2.0,291.69547
254,2036-03-16 12:00:00,32.918007160613975,296.71875,2.0,291.08337
255,2036-04-16 00:00:00,32.918007160613975,296.71875,2.0,291.48627
256,2036-05-16 12:00:00,32.918007160613975,296.71875,2.0,292.7924
257,2036-06-16 00:00:00,32.918007160613975,296.71875,2.0,295.18997
258,2036-07-16 12:00:00,32.918007160613975,296.71875,2.0,297.42905
259,2036-08-16 12:00:00,32.918007160613975,296.71875,2.0,299.2081
260,2036-09-16 00:00:00,32.918007160613975,296.71875,2.0,299.5098
261,2036-10-16 12:00:00,32.918007160613975,296.71875,2.0,297.78442
262,2036-11-16 00:00:00,32.918007160613975,296.71875,2.0,294.96567
263,2036-12-16 12:00:00,32.918007160613975,296.71875,2.0,293.0516
264,2037-01-16 12:00:00,32.918007160613975,296.71875,2.0,292.32626
265,2037-02-15 00:00:00,32.918007160613975,296.71875,2.0,291.55573
266,2037-03-16 12:00:00,32.918007160613975,296.71875,2.0,291.30637
267,2037-04-16 00:00:00,32.918007160613975,296.71875,2.0,291.95148
268,2037-05-16 12:00:00,32.918007160613975,296.71875,2.0,292.90643
269,2037-06-16 00:00:00,32.918007160613975,296.71875,2.0,295.16818
270,2037-07-16 12:00:00,32.918007160613975,296.71875,2.0,298.00314
271,2037-08-16 12:00:00,32.918007160613975,296.71875,2.0,299.70236
272,2037-09-16 00:00:00,32.918007160613975,296.71875,2.0,299.6288
273,2037-10-16 12:00:00,32.918007160613975,296.71875,2.0,297.71664
274,2037-11-16 00:00:00,32.918007160613975,296.71875,2.0,295.85367
275,2037-12-16 12:00:00,32.918007160613975,296.71875,2.0,293.5738
276,2038-01-16 12:00:00,32.918007160613975,296.71875,2.0,292.98306
277,2038-02-15 00:00:00,32.918007160613975,296.71875,2.0,292.72235
278,2038-03-16 12:00:00,32.918007160613975,296.71875,2.0,291.99655
279,2038-04-16 00:00:00,32.918007160613975,296.71875,2.0,292.70667
280,2038-05-16 12:00:00,32.918007160613975,296.71875,2.0,294.26212
281,2038-06-16 00:00:00,32.918007160613975,296.71875,2.0,296.527
282,2038-07-16 12:00:00,32.918007160613975,296.71875,2.0,298.83194
283,2038-08-16 12:00:00,32.918007160613975,296.71875,2.0,299.78296
284,2038-09-16 00:00:00,32.918007160613975,296.71875,2.0,298.99023
285,2038-10-16 12:00:00,32.918007160613975,296.71875,2.0,297.72812
286,2038-11-16 00:00:00,32.918007160613975,296.71875,2.0,295.71863
287,2038-12-16 12:00:00,32.918007160613975,296.71875,2.0,293.40814
288,2039-01-16 12:00:00,32.918007160613975,296.71875,2.0,293.00958
289,2039-02-15 00:00:00,32.918007160613975,296.71875,2.0,291.52347
290,2039-03-16 12:00:00,32.918007160613975,296.71875,2.0,291.91818
291,2039-04-16 00:00:00,32.918007160613975,296.71875,2.0,292.30225
292,2039-05-16 12:00:00,32.918007160613975,296.71875,2.0,293.81644
293,2039-06-16 00:00:00,32.918007160613975,296.71875,2.0,296.1141
294,2039-07-16 12:00:00,32.918007160613975,296.71875,2.0,298.4561
295,2039-08-16 12:00:00,32.918007160613975,296.71875,2.0,299.398
296,2039-09-16 00:00:00,32.918007160613975,296.71875,2.0,299.29825
297,2039-10-16 12:00:00,32.918007160613975,296.71875,2.0,297.92838
298,2039-11-16 00:00:00,32.918007160613975,296.71875,2.0,295.3897
299,2039-12-16 12:00:00,32.918007160613975,296.71875,2.0,293.75745
300,2040-01-16 12:00:00,32.918007160613975,296.71875,2.0,291.98105
301,2040-02-15 12:00:00,32.918007160613975,296.71875,2.0,292.29532
302,2040-03-16 12:00:00,32.918007160613975,296.71875,2.0,291.56952
303,2040-04-16 00:00:00,32.918007160613975,296.71875,2.0,292.0113
304,2040-05-16 12:00:00,32.918007160613975,296.71875,2.0,293.908
305,2040-06-16 00:00:00,32.918007160613975,296.71875,2.0,295.72403
306,2040-07-16 12:00:00,32.918007160613975,296.71875,2.0,298.04514
307,2040-08-16 12:00:00,32.918007160613975,296.71875,2.0,299.3591
308,2040-09-16 00:00:00,32.918007160613975,296.71875,2.0,299.27185
309,2040-10-16 12:00:00,32.918007160613975,296.71875,2.0,298.33807
310,2040-11-16 00:00:00,32.918007160613975,296.71875,2.0,295.42993
311,2040-12-16 12:00:00,32.918007160613975,296.71875,2.0,293.6345
312,2041-01-16 12:00:00,32.918007160613975,296.71875,2.0,292.9303
313,2041-02-15 00:00:00,32.918007160613975,296.71875,2.0,291.442
314,2041-03-16 12:00:00,32.918007160613975,296.71875,2.0,291.41125
315,2041-04-16 00:00:00,32.918007160613975,296.71875,2.0,292.52252
316,2041-05-16 12:00:00,32.918007160613975,296.71875,2.0,293.5414
317,2041-06-16 00:00:00,32.918007160613975,296.71875,2.0,295.85638
318,2041-07-16 12:00:00,32.918007160613975,296.71875,2.0,298.07254
319,2041-08-16 12:00:00,32.918007160613975,296.71875,2.0,299.39197
320,2041-09-16 00:00:00,32.918007160613975,296.71875,2.0,299.34564
321,2041-10-16 12:00:00,32.918007160613975,296.71875,2.0,297.52005
322,2041-11-16 00:00:00,32.918007160613975,296.71875,2.0,295.4264
323,2041-12-16 12:00:00,32.918007160613975,296.71875,2.0,293.9906
324,2042-01-16 12:00:00,32.918007160613975,296.71875,2.0,292.62387
325,2042-02-15 00:00:00,32.918007160613975,296.71875,2.0,293.142
326,2042-03-16 12:00:00,32.918007160613975,296.71875,2.0,291.8541
327,2042-04-16 00:00:00,32.918007160613975,296.71875,2.0,293.09756
328,2042-05-16 12:00:00,32.918007160613975,296.71875,2.0,293.92578
329,2042-06-16 00:00:00,32.918007160613975,296.71875,2.0,296.3571
330,2042-07-16 12:00:00,32.918007160613975,296.71875,2.0,298.83115
331,2042-08-16 12:00:00,32.918007160613975,296.71875,2.0,299.6989
332,2042-09-16 00:00:00,32.918007160613975,296.71875,2.0,299.3009
333,2042-10-16 12:00:00,32.918007160613975,296.71875,2.0,297.79614
334,2042-11-16 00:00:00,32.918007160613975,296.71875,2.0,295.63486
335,2042-12-16 12:00:00,32.918007160613975,296.71875,2.0,294.164
336,2043-01-16 12:00:00,32.918007160613975,296.71875,2.0,292.70255
337,2043-02-15 00:00:00,32.918007160613975,296.71875,2.0,292.518
338,2043-03-16 12:00:00,32.918007160613975,296.71875,2.0,291.97635
339,2043-04-16 00:00:00,32.918007160613975,296.71875,2.0,292.20227
340,2043-05-16 12:00:00,32.918007160613975,296.71875,2.0,294.08508
341,2043-06-16 00:00:00,32.918007160613975,296.71875,2.0,296.7804
342,2043-07-16 12:00:00,32.918007160613975,296.71875,2.0,298.65604
343,2043-08-16 12:00:00,32.918007160613975,296.71875,2.0,299.87427
344,2043-09-16 00:00:00,32.918007160613975,296.71875,2.0,299.296
345,2043-10-16 12:00:00,32.918007160613975,296.71875,2.0,297.44394
346,2043-11-16 00:00:00,32.918007160613975,296.71875,2.0,295.49533
347,2043-12-16 12:00:00,32.918007160613975,296.71875,2.0,292.94028
348,2044-01-16 12:00:00,32.918007160613975,296.71875,2.0,292.42575
349,2044-02-15 12:00:00,32.918007160613975,296.71875,2.0,292.213
350,2044-03-16 12:00:00,32.918007160613975,296.71875,2.0,292.06982
351,2044-04-16 00:00:00,32.918007160613975,296.71875,2.0,292.33282
352,2044-05-16 12:00:00,32.918007160613975,296.71875,2.0,293.62036
353,2044-06-16 00:00:00,32.918007160613975,296.71875,2.0,296.09116
354,2044-07-16 12:00:00,32.918007160613975,296.71875,2.0,298.543
355,2044-08-16 12:00:00,32.918007160613975,296.71875,2.0,299.62897
356,2044-09-16 00:00:00,32.918007160613975,296.71875,2.0,299.46317
357,2044-10-16 12:00:00,32.918007160613975,296.71875,2.0,297.6517
358,2044-11-16 00:00:00,32.918007160613975,296.71875,2.0,295.52524
359,2044-12-16 12:00:00,32.918007160613975,296.71875,2.0,293.89767
360,2045-01-16 12:00:00,32.918007160613975,296.71875,2.0,292.5554
361,2045-02-15 00:00:00,32.918007160613975,296.71875,2.0,291.45804
362,2045-03-16 12:00:00,32.918007160613975,296.71875,2.0,292.04895
363,2045-04-16 00:00:00,32.918007160613975,296.71875,2.0,292.32614
364,2045-05-16 12:00:00,32.918007160613975,296.71875,2.0,293.68936
365,2045-06-16 00:00:00,32.918007160613975,296.71875,2.0,296.54547
366,2045-07-16 12:00:00,32.918007160613975,296.71875,2.0,298.5524
367,2045-08-16 12:00:00,32.918007160613975,296.71875,2.0,299.72073
368,2045-09-16 00:00:00,32.918007160613975,296.71875,2.0,299.6113
369,2045-10-16 12:00:00,32.918007160613975,296.71875,2.0,297.8153
370,2045-11-16 00:00:00,32.918007160613975,296.71875,2.0,295.39682
371,2045-12-16 12:00:00,32.918007160613975,296.71875,2.0,294.05118
372,2046-01-16 12:00:00,32.918007160613975,296.71875,2.0,293.0198
373,2046-02-15 00:00:00,32.918007160613975,296.71875,2.0,292.38602
374,2046-03-16 12:00:00,32.918007160613975,296.71875,2.0,292.21823
375,2046-04-16 00:00:00,32.918007160613975,296.71875,2.0,292.7753
376,2046-05-16 12:00:00,32.918007160613975,296.71875,2.0,293.6975
377,2046-06-16 00:00:00,32.918007160613975,296.71875,2.0,296.26825
