,time,lat,lon,height,tas
227,2033-12-16 12:00:00,32.918007160613975,296.71875,2.0,293.48837
228,2034-01-16 12:00:00,32.918007160613975,296.71875,2.0,292.44763
229,2034-02-15 00:00:00,32.918007160613975,296.71875,2.0,292.35318
230,2034-03-16 12:00:00,32.918007160613975,296.71875,2.0,291.3732
231,2034-04-16 00:00:00,32.918007160613975,296.71875,2.0,292.6035
232,2034-05-16 12:00:00,32.918007160613975,296.71875,2.0,293.85095
233,2034-06-16 00:00:00,32.918007160613975,296.71875,2.0,295.334
234,2034-07-16 12:00:00,32.918007160613975,296.71875,2.0,297.10593
235,2034-08-16 12:00:00,32.918007160613975,296.71875,2.0,298.16266
236,2034-09-16 00:00:00,32.918007160613975,296.71875,2.0,298.16956
237,2034-10-16 12:00:00,32.918007160613975,296.71875,2.0,297.03864
238,2034-11-16 00:00:00,32.918007160613975,296.71875,2.0,294.82742
239,2034-12-16 12:00:00,32.918007160613975,296.71875,2.0,292.884
240,2035-01-16 12:00:00,32.918007160613975,296.71875,2.0,291.05692
241,2035-02-15 00:00:00,32.918007160613975,296.71875,2.0,291.6902
242,2035-03-16 12:00:00,32.918007160613975,296.71875,2.0,291.2152
243,2035-04-16 00:00:00,32.918007160613975,296.71875,2.0,292.1803
244,2035-05-16 12:00:00,32.918007160613975,296.71875,2.0,293.52817
245,2035-06-16 00:00:00,32.918007160613975,296.71875,2.0,296.03455
246,2035-07-16 12:00:00,32.918007160613975,296.71875,2.0,298.2167
247,2035-08-16 12:00:00,32.918007160613975,296.71875,2.0,299.39606
248,2035-09-16 00:00:00,32.918007160613975,296.71875,2.0,299.48096
249,2035-10-16 12:00:00,32.918007160613975,296.71875,2.0,297.48273
250,2035-11-16 00:00:00,32.918007160613975,296.71875,2.0,295.17233
251,2035-12-16 12:00:00,32.918007160613975,296.71875,2.0,293.48065
252,2036-01-16 12:00:00,32.918007160613975,296.71875,2.0,292.8854
253,2036-02-15 12:00:00,32.918007160613975,296.71875,2.0,291.53214
254,2036-03-16 12:00:00,32.918007160613975,296.71875,2.0,291.43387
255,2036-04-16 00:00:00,32.918007160613975,296.71875,2.0,292.05658
256,2036-05-16 12:00:00,32.918007160613975,296.71875,2.0,293.7993
257,2036-06-16 00:00:00,32.918007160613975,296.71875,2.0,295.83362
258,2036-07-16 12:00:00,32.918007160613975,296.71875,2.0,297.8868
259,2036-08-16 12:00:00,32.918007160613975,296.71875,2.0,299.32074
260,2036-09-16 00:00:00,32.918007160613975,296.71875,2.0,299.0933
261,2036-10-16 12:00:00,32.918007160613975,296.71875,2.0,297.4903
262,2036-11-16 00:00:00,32.918007160613975,296.71875,2.0,295.85724
263,2036-12-16 12:00:00,32.918007160613975,296.71875,2.0,293.8472
264,2037-01-16 12:00:00,32.918007160613975,296.71875,2.0,293.04517
265,2037-02-15 00:00:00,32.918007160613975,296.71875,2.0,292.9569
266,2037-03-16 12:00:00,32.918007160613975,296.71875,2.0,292.69653
267,2037-04-16 00:00:00,32.918007160613975,296.71875,2.0,292.8792
268,2037-05-16 12:00:00,32.918007160613975,296.71875,2.0,294.19684
269,2037-06-16 00:00:00,32.918007160613975,296.71875,2.0,296.1007
270,2037-07-16 12:00:00,32.918007160613975,296.71875,2.0,298.0693
271,2037-08-16 12:00:00,32.918007160613975,296.71875,2.0,298.86798
272,2037-09-16 00:00:00,32.918007160613975,296.71875,2.0,298.83453
273,2037-10-16 12:00:00,32.918007160613975,296.71875,2.0,297.8877
274,2037-11-16 00:00:00,32.918007160613975,296.71875,2.0,295.43558
275,2037-12-16 12:00:00,32.918007160613975,296.71875,2.0,293.87143
276,2038-01-16 12:00:00,32.918007160613975,296.71875,2.0,292.7907
277,2038-02-15 00:00:00,32.918007160613975,296.71875,2.0,292.4394
278,2038-03-16 12:00:00,32.918007160613975,296.71875,2.0,291.73163
279,2038-04-16 00:00:00,32.918007160613975,296.71875,2.0,292.4691
280,2038-05-16 12:00:00,32.918007160613975,296.71875,2.0,294.4118
281,2038-06-16 00:00:00,32.918007160613975,296.71875,2.0,295.7038
282,2038-07-16 12:00:00,32.918007160613975,296.71875,2.0,298.5965
283,2038-08-16 12:00:00,32.918007160613975,296.71875,2.0,299.71976
284,2038-09-16 00:00:00,32.918007160613975,296.71875,2.0,299.0038
285,2038-10-16 12:00:00,32.918007160613975,296.71875,2.0,298.2525
286,2038-11-16 00:00:00,32.918007160613975,296.71875,2.0,295.45123
287,2038-12-16 12:00:00,32.918007160613975,296.71875,2.0,294.2707
288,2039-01-16 12:00:00,32.918007160613975,296.71875,2.0,292.90903
289,2039-02-15 00:00:00,32.918007160613975,296.71875,2.0,292.1886
290,2039-03-16 12:00:00,32.918007160613975,296.71875,2.0,291.5881
291,2039-04-16 00:00:00,32.918007160613975,296.71875,2.0,292.532
292,2039-05-16 12:00:00,32.918007160613975,296.71875,2.0,294.4279
293,2039-06-16 00:00:00,32.918007160613975,296.71875,2.0,296.7084
294,2039-07-16 12:00:00,32.918007160613975,296.71875,2.0,298.35376
295,2039-08-16 12:00:00,32.918007160613975,296.71875,2.0,299.6015
296,2039-09-16 00:00:00,32.918007160613975,296.71875,2.0,299.67245
297,2039-10-16 12:00:00,32.918007160613975,296.71875,2.0,298.05533
298,2039-11-16 00:00:00,32.918007160613975,296.71875,2.0,295.67264
299,2039-12-16 12:00:00,32.918007160613975,296.71875,2.0,294.33167
300,2040-01-16 12:00:00,32.918007160613975,296.71875,2.0,293.15634
301,2040-02-15 12:00:00,32.918007160613975,296.71875,2.0,292.83633
302,2040-03-16 12:00:00,32.918007160613975,296.71875,2.0,292.5501
303,2040-04-16 00:00:00,32.918007160613975,296.71875,2.0,293.08997
304,2040-05-16 12:00:00,32.918007160613975,296.71875,2.0,293.8112
305,2040-06-16 00:00:00,32.918007160613975,296.71875,2.0,295.88257
306,2040-07-16 12:00:00,32.918007160613975,296.71875,2.0,298.29346
307,2040-08-16 12:00:00,32.918007160613975,296.71875,2.0,299.79108
308,2040-09-16 00:00:00,32.918007160613975,296.71875,2.0,299.59305
309,2040-10-16 12:00:00,32.918007160613975,296.71875,2.0,298.45154
